retardo_ms,timeout_s,repeticion,codigo_http,latencia_ms
4000,1.0,1,503,1209.2
4000,1.0,1,503,1217.0
4000,1.0,1,503,1219.5
4000,1.0,1,503,1217.2
4000,1.0,1,503,1224.2
4000,1.0,1,503,1220.4
4000,1.0,1,503,1224.9
4000,1.0,1,503,1249.1
4000,1.0,1,503,1262.2
4000,1.0,1,503,1251.3
4000,1.0,1,503,1253.9
4000,1.0,1,503,1212.0
4000,1.0,1,503,1244.8
4000,1.0,1,503,1254.1
4000,1.0,1,503,1248.8
4000,1.0,1,503,1250.8
4000,1.0,1,503,2035.0
4000,1.0,1,503,1263.8
4000,1.0,1,503,1263.9
4000,1.0,1,503,1254.6
4000,1.0,1,503,2020.7
4000,1.0,1,503,1251.2
4000,1.0,1,503,2085.3
4000,1.0,1,503,2076.6
4000,1.0,1,503,2096.3
4000,1.0,1,503,2096.8
4000,1.0,1,503,2099.3
4000,1.0,1,503,2105.0
4000,1.0,1,503,2116.0
4000,1.0,1,503,2110.2
4000,1.0,1,503,1126.8
4000,1.0,1,503,1112.9
4000,1.0,1,503,1087.4
4000,1.0,1,503,1112.8
4000,1.0,1,503,1088.8
4000,1.0,1,503,1094.8
4000,1.0,1,503,1107.1
4000,1.0,1,503,1104.7
4000,1.0,1,503,1111.6
4000,1.0,1,503,1138.6
4000,1.0,1,503,1130.5
4000,1.0,1,503,1124.2
4000,1.0,1,503,1206.6
4000,1.0,1,503,1163.0
4000,1.0,1,503,1171.5
4000,1.0,1,503,1192.4
4000,1.0,1,503,1162.6
4000,1.0,1,503,1157.5
4000,1.0,1,503,1142.9
4000,1.0,1,503,1156.7
4000,1.0,1,503,1173.2
4000,1.0,1,503,1170.9
4000,1.0,1,503,1163.9
4000,1.0,1,503,1145.3
4000,1.0,1,503,1819.1
4000,1.0,1,503,1165.4
4000,1.0,1,503,1157.3
4000,1.0,1,503,1872.7
4000,1.0,1,503,1142.9
4000,1.0,1,503,1144.7
4000,1.0,1,503,1102.5
4000,1.0,1,503,1863.8
4000,1.0,1,503,1846.0
4000,1.0,1,503,1860.5
4000,1.0,1,503,1788.0
4000,1.0,1,503,1870.0
4000,1.0,1,503,1121.1
4000,1.0,1,503,1869.6
4000,1.0,1,503,1880.8
4000,1.0,1,503,1878.1
4000,1.0,1,503,1137.5
4000,1.0,1,503,1130.3
4000,1.0,1,503,1091.0
4000,1.0,1,503,1089.1
4000,1.0,1,503,1084.4
4000,1.0,1,503,1096.7
4000,1.0,1,503,1106.6
4000,1.0,1,503,1100.1
4000,1.0,1,503,1109.1
4000,1.0,1,503,1119.6
4000,1.0,1,503,1119.6
4000,1.0,1,503,1116.3
4000,1.0,1,503,1183.3
4000,1.0,1,503,1182.9
4000,1.0,1,503,1181.7
4000,1.0,1,503,1179.6
4000,1.0,1,503,1159.5
4000,1.0,1,503,1186.7
4000,1.0,1,503,1226.6
4000,1.0,1,503,1212.5
4000,1.0,1,503,1204.2
4000,1.0,1,503,1205.9
4000,1.0,1,503,1139.5
4000,1.0,1,503,1131.9
4000,1.0,1,503,1131.9
4000,1.0,1,503,1131.8
4000,1.0,1,503,1691.7
4000,1.0,1,503,1697.1
4000,1.0,1,503,1120.9
4000,1.0,1,503,1120.6
4000,1.0,1,503,1116.0
4000,1.0,1,503,1106.0
4000,1.0,1,503,1731.0
4000,1.0,1,503,1722.0
4000,1.0,1,503,1776.8
4000,1.0,1,503,1742.2
4000,1.0,1,503,1741.6
4000,1.0,1,503,1753.5
4000,1.0,1,503,1767.2
4000,1.0,1,503,1742.9
4000,1.0,1,503,1186.3
4000,1.0,1,503,1168.5
4000,1.0,1,503,1125.4
4000,1.0,1,503,1116.2
4000,1.0,1,503,1102.3
4000,1.0,1,503,1103.5
4000,1.0,1,503,1115.1
4000,1.0,1,503,1099.8
4000,1.0,1,503,1112.2
4000,1.0,1,503,1081.3
4000,1.0,1,503,1109.1
4000,1.0,1,503,1106.5
4000,1.0,1,503,1179.9
4000,1.0,1,503,1179.9
4000,1.0,1,503,1190.3
4000,1.0,1,503,1199.8
4000,1.0,1,503,1164.2
4000,1.0,1,503,1164.2
4000,1.0,1,503,1218.1
4000,1.0,1,503,1209.5
4000,2.0,1,503,2060.4
4000,2.0,1,503,2074.0
4000,2.0,1,503,2169.9
4000,2.0,1,503,2172.9
4000,2.0,1,503,2184.5
4000,2.0,1,503,2175.5
4000,2.0,1,503,2275.3
4000,2.0,1,503,2299.5
4000,2.0,1,503,2223.8
4000,2.0,1,503,2251.8
4000,2.0,1,503,2217.5
4000,2.0,1,503,2238.9
4000,2.0,1,503,2257.4
4000,2.0,1,503,2288.0
4000,2.0,1,503,2221.9
4000,2.0,1,503,2259.2
4000,2.0,1,503,2272.5
4000,2.0,1,503,2223.9
4000,2.0,1,503,2307.0
4000,2.0,1,503,2244.2
4000,2.0,1,503,2256.1
4000,2.0,1,503,2212.5
4000,2.0,1,503,2289.9
4000,2.0,1,503,2277.8
4000,2.0,1,503,2299.0
4000,2.0,1,503,2279.0
4000,2.0,1,503,2273.0
4000,2.0,1,503,2299.9
4000,2.0,1,503,2224.0
4000,2.0,1,503,2298.1
4000,2.0,1,503,2238.1
4000,2.0,1,503,2286.0
4000,2.0,1,503,2263.7
4000,2.0,1,503,2277.2
4000,2.0,1,503,4152.2
4000,2.0,1,503,2271.9
4000,2.0,1,503,2250.4
4000,2.0,1,503,4131.3
4000,2.0,1,503,2292.3
4000,2.0,1,503,4187.3
4000,2.0,1,503,4131.9
4000,2.0,1,503,2284.6
4000,2.0,1,503,2230.6
4000,2.0,1,503,4131.3
4000,2.0,1,503,2282.9
4000,2.0,1,503,4190.8
4000,2.0,1,503,4195.5
4000,2.0,1,503,4003.5
4000,2.0,1,503,4017.0
4000,2.0,1,503,4169.6
4000,2.0,1,503,2383.4
4000,2.0,1,503,2374.5
4000,2.0,1,503,2300.0
4000,2.0,1,503,2279.5
4000,2.0,1,503,2314.3
4000,2.0,1,503,2270.0
4000,2.0,1,503,2234.1
4000,2.0,1,503,2251.5
4000,2.0,1,503,2267.6
4000,2.0,1,503,2306.6
4000,2.0,1,503,2263.7
4000,2.0,1,503,2226.8
4000,2.0,1,503,2268.3
4000,2.0,1,503,2289.1
4000,2.0,1,503,2249.6
4000,2.0,1,503,2238.4
4000,2.0,1,503,2282.3
4000,2.0,1,503,2236.6
4000,2.0,1,503,2257.9
4000,2.0,1,503,2257.1
4000,2.0,1,503,3957.6
4000,2.0,1,503,2223.6
4000,2.0,1,503,2189.3
4000,2.0,1,503,3895.2
4000,2.0,1,503,2250.2
4000,2.0,1,503,2211.2
4000,2.0,1,503,2193.5
4000,2.0,1,503,2204.1
4000,2.0,1,503,2243.9
4000,2.0,1,503,3873.7
4000,2.0,1,503,3750.1
4000,2.0,1,503,2199.2
4000,2.0,1,503,3912.6
4000,2.0,1,503,2197.0
4000,2.0,1,503,3931.0
4000,2.0,1,503,3749.9
4000,2.0,1,503,3866.9
4000,2.0,1,503,3849.2
4000,2.0,1,503,3914.0
4000,2.0,1,503,2188.7
4000,2.0,1,503,2514.4
4000,2.0,1,503,2506.0
4000,2.0,1,503,2459.6
4000,2.0,1,503,2447.8
4000,2.0,1,503,2450.3
4000,2.0,1,503,2486.2
4000,2.0,1,503,2445.0
4000,2.0,1,503,2406.1
4000,2.0,1,503,2413.1
4000,2.0,1,503,2399.8
4000,2.0,1,503,2248.6
4000,2.0,1,503,2234.5
4000,2.0,1,503,2204.6
4000,2.0,1,503,2260.3
4000,2.0,1,503,2239.5
4000,2.0,1,503,2237.4
4000,2.0,1,503,2226.1
4000,2.0,1,503,2224.3
4000,2.0,1,503,2238.5
4000,2.0,1,503,2228.3
4000,2.0,1,503,2170.8
4000,2.0,1,503,2201.8
4000,2.0,1,503,2213.2
4000,2.0,1,503,3698.7
4000,2.0,1,503,2200.1
4000,2.0,1,503,2214.2
4000,2.0,1,503,2207.1
4000,2.0,1,503,2206.7
4000,2.0,1,503,3555.0
4000,2.0,1,503,2209.7
4000,2.0,1,503,2188.3
4000,2.0,1,503,2205.7
4000,2.0,1,503,3558.9
4000,2.0,1,503,3719.0
4000,2.0,1,503,3658.2
4000,2.0,1,503,3658.5
4000,2.0,1,503,3692.3
4000,2.0,1,503,3639.0
4000,2.0,1,503,3711.7
4000,2.0,1,503,3692.3
4000,2.0,1,503,2535.8
4000,2.0,1,503,2518.6
4000,2.0,1,503,2448.6
4000,2.0,1,503,2452.1
4000,2.0,1,503,2478.4
4000,2.0,1,503,2442.6
4000,2.0,1,503,2439.5
4000,2.0,1,503,2408.7
4000,2.0,1,503,2447.8
4000,2.0,1,503,2440.4
4000,2.0,1,503,2132.7
4000,2.0,1,503,2152.6
4000,2.0,1,503,2137.0
4000,2.0,1,503,2124.9
4000,2.0,1,503,2124.2
4000,2.0,1,503,2127.6
4000,2.0,1,503,2113.7
4000,2.0,1,503,2110.2
4000,2.0,1,503,2106.1
4000,2.0,1,503,2094.6
4000,30.0,1,201,8057.1
4000,30.0,1,201,8058.2
4000,30.0,1,201,8061.3
4000,30.0,1,201,8059.0
4000,30.0,1,201,8067.6
4000,30.0,1,201,8062.2
4000,30.0,1,201,8071.2
4000,30.0,1,201,8093.8
4000,30.0,1,201,12235.0
4000,30.0,1,201,8067.9
4000,30.0,1,201,8199.7
4000,30.0,1,201,12271.6
4000,30.0,1,201,8078.4
4000,30.0,1,201,8069.8
4000,30.0,1,201,12275.8
4000,30.0,1,201,12336.4
4000,30.0,1,201,12277.8
4000,30.0,1,201,12270.1
4000,30.0,1,201,16160.4
4000,30.0,1,201,12313.5
4000,30.0,1,201,16234.7
4000,30.0,1,201,20247.8
4000,30.0,1,201,16239.5
4000,30.0,1,201,16376.3
4000,30.0,1,201,16230.4
4000,30.0,1,201,20246.5
4000,30.0,1,201,20247.3
4000,30.0,1,201,16257.1
4000,30.0,1,201,12285.4
4000,30.0,1,201,12273.7
4000,30.0,1,201,12400.4
4000,30.0,1,201,16373.7
4000,30.0,1,201,12261.4
4000,30.0,1,201,20237.6
4000,30.0,1,201,20233.4
4000,30.0,1,201,16235.9
4000,30.0,1,201,16225.1
4000,30.0,1,201,16228.1
4000,30.0,1,201,12390.2
4000,30.0,1,201,16255.0
4000,30.0,1,201,24265.5
4000,30.0,1,201,20243.0
4000,30.0,1,201,20244.1
4000,30.0,1,201,24258.4
4000,30.0,1,201,20316.3
4000,30.0,1,201,24257.5
4000,30.0,1,201,20316.0
4000,30.0,1,201,24259.2
4000,30.0,1,201,20358.5
4000,30.0,1,201,20358.5
4000,30.0,1,201,16236.6
4000,30.0,1,201,16238.3
4000,30.0,1,201,16350.4
4000,30.0,1,201,16333.4
4000,30.0,1,201,16235.4
4000,30.0,1,201,16324.9
4000,30.0,1,201,16342.1
4000,30.0,1,201,20288.5
4000,30.0,1,201,20286.7
4000,30.0,1,201,20281.9
4000,30.0,1,201,20344.5
4000,30.0,1,201,20168.5
4000,30.0,1,201,16137.6
4000,30.0,1,201,16101.7
4000,30.0,1,201,16100.6
4000,30.0,1,201,16129.8
4000,30.0,1,201,16128.3
4000,30.0,1,201,16155.4
4000,30.0,1,201,20117.0
4000,30.0,1,201,20108.1
4000,30.0,1,201,20091.2
4000,30.0,1,201,20072.8
4000,30.0,1,201,20007.5
4000,30.0,1,201,20007.2
4000,30.0,1,201,16257.5
4000,30.0,1,201,16209.1
4000,30.0,1,201,16202.3
4000,30.0,1,201,16248.9
4000,30.0,1,201,16255.8
4000,30.0,1,201,20166.2
4000,30.0,1,201,20164.4
4000,30.0,1,201,20149.9
4000,30.0,1,201,20146.8
4000,30.0,1,201,20040.4
4000,30.0,1,201,20044.1
4000,30.0,1,201,16211.8
4000,30.0,1,201,16183.9
4000,30.0,1,201,16201.2
4000,30.0,1,201,16274.4
4000,30.0,1,201,16275.3
4000,30.0,1,201,20180.4
4000,30.0,1,201,20180.0
4000,30.0,1,201,20108.1
4000,30.0,1,201,20107.7
4000,30.0,1,201,20063.3
4000,30.0,1,201,20065.0
4000,30.0,1,201,16175.1
4000,30.0,1,201,16229.9
4000,30.0,1,201,16229.4
4000,30.0,1,201,19927.6
4000,30.0,1,201,19927.4
4000,30.0,1,201,20183.5
4000,30.0,1,201,20181.9
4000,30.0,1,201,20088.5
4000,30.0,1,201,20087.8
4000,30.0,1,201,20073.7
4000,30.0,1,201,20072.1
4000,30.0,1,201,16125.7
4000,30.0,1,201,16180.9
4000,30.0,1,201,16179.4
4000,30.0,1,201,19849.8
4000,30.0,1,201,19961.1
4000,30.0,1,201,19967.7
4000,30.0,1,201,20007.2
4000,30.0,1,201,20030.3
4000,30.0,1,201,20014.2
4000,30.0,1,201,20042.4
4000,30.0,1,201,20012.4
4000,30.0,1,201,16115.2
4000,30.0,1,201,16139.8
4000,30.0,1,201,19808.5
4000,30.0,1,201,19923.2
4000,30.0,1,201,19971.9
4000,30.0,1,201,19924.7
4000,30.0,1,201,20001.6
4000,30.0,1,201,19996.2
4000,30.0,1,201,20004.6
4000,30.0,1,201,19992.9
4000,30.0,1,201,20020.1
4000,30.0,1,201,16136.3
4000,30.0,1,201,19806.4
4000,30.0,1,201,19922.0
4000,30.0,1,201,19929.0
4000,30.0,1,201,19965.7
4000,30.0,1,201,19999.3
4000,30.0,1,201,20006.0
4000,30.0,1,201,20003.3
4000,30.0,1,201,20026.9
4000,30.0,1,201,19997.7
4000,30.0,1,201,20019.4
4000,30.0,1,201,19789.6
4000,30.0,1,201,19911.8
4000,30.0,1,201,20017.0
4000,30.0,1,201,19999.7
4000,30.0,1,201,19912.5
4000,30.0,1,201,19946.2
4000,30.0,1,201,19980.6
4000,30.0,1,201,19981.4
4000,30.0,1,201,20019.6
4000,30.0,1,201,16347.4
0,1.0,2,201,272.4
0,1.0,2,201,253.8
0,1.0,2,201,378.5
0,1.0,2,201,405.8
0,1.0,2,201,402.9
0,1.0,2,201,1237.2
0,1.0,2,201,403.9
0,1.0,2,201,421.7
0,1.0,2,201,1317.6
0,1.0,2,201,1890.5
0,1.0,2,201,512.5
0,1.0,2,201,1046.6
0,1.0,2,201,459.8
0,1.0,2,201,1101.7
0,1.0,2,201,421.4
0,1.0,2,201,591.8
0,1.0,2,201,519.9
0,1.0,2,201,664.9
0,1.0,2,201,1955.4
0,1.0,2,201,470.8
0,1.0,2,201,1824.0
0,1.0,2,201,640.0
0,1.0,2,201,1851.5
0,1.0,2,201,623.6
0,1.0,2,201,381.8
0,1.0,2,201,1017.1
0,1.0,2,201,680.0
0,1.0,2,201,1873.4
0,1.0,2,201,976.9
0,1.0,2,201,651.9
0,1.0,2,201,844.7
0,1.0,2,201,552.0
0,1.0,2,201,378.7
0,1.0,2,201,581.3
0,1.0,2,201,410.8
0,1.0,2,201,663.3
0,1.0,2,201,370.3
0,1.0,2,201,1150.0
0,1.0,2,201,512.5
0,1.0,2,201,533.4
0,1.0,2,201,1815.9
0,1.0,2,201,686.4
0,1.0,2,201,490.3
0,1.0,2,201,1378.0
0,1.0,2,201,1133.2
0,1.0,2,201,750.0
0,1.0,2,201,640.9
0,1.0,2,201,698.4
0,1.0,2,201,1694.1
0,1.0,2,201,514.4
0,1.0,2,201,1522.5
0,1.0,2,201,1523.9
0,1.0,2,201,252.8
0,1.0,2,201,1592.0
0,1.0,2,201,1692.8
0,1.0,2,201,1123.3
0,1.0,2,201,195.9
0,1.0,2,201,382.8
0,1.0,2,201,308.3
0,1.0,2,201,526.4
0,1.0,2,201,349.8
0,1.0,2,201,1351.9
0,1.0,2,201,357.9
0,1.0,2,201,334.8
0,1.0,2,201,350.5
0,1.0,2,201,488.5
0,1.0,2,201,198.2
0,1.0,2,201,332.9
0,1.0,2,201,290.3
0,1.0,2,201,1117.9
0,1.0,2,201,262.6
0,1.0,2,201,533.6
0,1.0,2,201,243.1
0,1.0,2,201,331.6
0,1.0,2,201,283.2
0,1.0,2,201,347.4
0,1.0,2,201,407.5
0,1.0,2,201,486.3
0,1.0,2,201,210.7
0,1.0,2,201,508.1
0,1.0,2,201,251.5
0,1.0,2,201,207.5
0,1.0,2,201,275.4
0,1.0,2,201,403.4
0,1.0,2,201,362.0
0,1.0,2,201,275.1
0,1.0,2,201,752.7
0,1.0,2,201,280.1
0,1.0,2,201,163.6
0,1.0,2,201,164.6
0,1.0,2,201,567.2
0,1.0,2,201,417.2
0,1.0,2,201,229.4
0,1.0,2,201,487.1
0,1.0,2,201,421.3
0,1.0,2,201,766.4
0,1.0,2,201,784.0
0,1.0,2,201,435.3
0,1.0,2,201,310.9
0,1.0,2,201,674.5
0,1.0,2,201,310.5
0,1.0,2,201,206.0
0,1.0,2,201,359.6
0,1.0,2,201,771.9
0,1.0,2,201,869.0
0,1.0,2,201,514.1
0,1.0,2,201,783.9
0,1.0,2,201,171.8
0,1.0,2,201,204.8
0,1.0,2,201,201.4
0,1.0,2,201,204.3
0,1.0,2,201,785.8
0,1.0,2,201,218.4
0,1.0,2,201,646.6
0,1.0,2,201,411.2
0,1.0,2,201,384.0
0,1.0,2,201,460.9
0,1.0,2,201,403.5
0,1.0,2,201,236.1
0,1.0,2,201,146.8
0,1.0,2,201,247.2
0,1.0,2,201,289.9
0,1.0,2,201,220.0
0,1.0,2,201,270.7
0,1.0,2,201,250.4
0,1.0,2,201,493.7
0,1.0,2,201,585.1
0,1.0,2,201,246.7
0,1.0,2,201,200.3
0,1.0,2,201,479.8
0,1.0,2,201,665.3
0,1.0,2,201,207.1
0,1.0,2,201,784.3
0,1.0,2,201,274.6
0,1.0,2,201,195.5
0,1.0,2,201,420.2
0,1.0,2,201,307.6
0,1.0,2,201,272.9
0,1.0,2,201,331.7
0,1.0,2,201,176.0
0,1.0,2,201,186.4
0,1.0,2,201,160.6
0,1.0,2,201,347.3
0,1.0,2,201,169.2
0,1.0,2,201,183.6
0,1.0,2,201,156.7
0,1.0,2,201,175.5
0,1.0,2,201,185.6
0,1.0,2,201,217.6
0,1.0,2,201,187.5
0,2.0,2,201,220.2
0,2.0,2,201,263.5
0,2.0,2,201,266.0
0,2.0,2,201,354.7
0,2.0,2,201,459.1
0,2.0,2,201,360.4
0,2.0,2,201,483.7
0,2.0,2,201,563.2
0,2.0,2,201,381.9
0,2.0,2,201,1463.9
0,2.0,2,201,403.1
0,2.0,2,201,1709.9
0,2.0,2,201,782.7
0,2.0,2,201,352.2
0,2.0,2,201,1287.2
0,2.0,2,201,530.2
0,2.0,2,201,448.6
0,2.0,2,201,1925.4
0,2.0,2,201,846.9
0,2.0,2,201,366.9
0,2.0,2,201,352.2
0,2.0,2,201,843.9
0,2.0,2,201,364.7
0,2.0,2,201,383.9
0,2.0,2,201,669.5
0,2.0,2,201,457.0
0,2.0,2,201,359.1
0,2.0,2,201,1333.1
0,2.0,2,201,469.9
0,2.0,2,201,545.6
0,2.0,2,201,1406.2
0,2.0,2,201,470.5
0,2.0,2,201,618.1
0,2.0,2,201,1589.6
0,2.0,2,201,378.6
0,2.0,2,201,573.1
0,2.0,2,201,1789.5
0,2.0,2,201,952.2
0,2.0,2,201,318.3
0,2.0,2,201,664.1
0,2.0,2,201,466.0
0,2.0,2,201,672.5
0,2.0,2,201,1481.8
0,2.0,2,201,1138.5
0,2.0,2,201,641.3
0,2.0,2,201,996.7
0,2.0,2,201,545.3
0,2.0,2,201,767.4
0,2.0,2,201,584.6
0,2.0,2,201,509.6
0,2.0,2,201,427.8
0,2.0,2,201,1241.8
0,2.0,2,201,396.9
0,2.0,2,201,603.5
0,2.0,2,201,622.7
0,2.0,2,201,694.6
0,2.0,2,201,217.6
0,2.0,2,201,1282.9
0,2.0,2,201,230.6
0,2.0,2,201,152.8
0,2.0,2,201,508.7
0,2.0,2,201,150.1
0,2.0,2,201,678.9
0,2.0,2,201,256.7
0,2.0,2,201,419.6
0,2.0,2,201,347.3
0,2.0,2,201,1051.6
0,2.0,2,201,729.4
0,2.0,2,201,277.1
0,2.0,2,201,323.6
0,2.0,2,201,1065.3
0,2.0,2,201,638.8
0,2.0,2,201,1075.5
0,2.0,2,201,710.8
0,2.0,2,201,276.0
0,2.0,2,201,192.6
0,2.0,2,201,182.6
0,2.0,2,201,492.2
0,2.0,2,201,203.5
0,2.0,2,201,201.5
0,2.0,2,201,381.1
0,2.0,2,201,285.8
0,2.0,2,201,266.2
0,2.0,2,201,234.7
0,2.0,2,201,422.1
0,2.0,2,201,296.0
0,2.0,2,201,996.0
0,2.0,2,201,1039.7
0,2.0,2,201,228.9
0,2.0,2,201,730.7
0,2.0,2,201,191.9
0,2.0,2,201,363.5
0,2.0,2,201,890.5
0,2.0,2,201,688.6
0,2.0,2,201,210.0
0,2.0,2,201,1249.2
0,2.0,2,201,706.6
0,2.0,2,201,207.8
0,2.0,2,201,616.8
0,2.0,2,201,309.9
0,2.0,2,201,492.1
0,2.0,2,201,180.1
0,2.0,2,201,173.4
0,2.0,2,201,406.2
0,2.0,2,201,269.8
0,2.0,2,201,670.2
0,2.0,2,201,281.8
0,2.0,2,201,194.5
0,2.0,2,201,338.4
0,2.0,2,201,189.7
0,2.0,2,201,284.9
0,2.0,2,201,472.2
0,2.0,2,201,347.9
0,2.0,2,201,216.6
0,2.0,2,201,405.1
0,2.0,2,201,184.1
0,2.0,2,201,216.6
0,2.0,2,201,253.0
0,2.0,2,201,363.0
0,2.0,2,201,369.4
0,2.0,2,201,533.3
0,2.0,2,201,152.7
0,2.0,2,201,311.7
0,2.0,2,201,257.0
0,2.0,2,201,340.4
0,2.0,2,201,470.1
0,2.0,2,201,175.0
0,2.0,2,201,205.2
0,2.0,2,201,404.8
0,2.0,2,201,537.8
0,2.0,2,201,281.9
0,2.0,2,201,218.9
0,2.0,2,201,172.2
0,2.0,2,201,217.7
0,2.0,2,201,140.3
0,2.0,2,201,199.4
0,2.0,2,201,285.9
0,2.0,2,201,334.7
0,2.0,2,201,227.6
0,2.0,2,201,154.6
0,2.0,2,201,255.2
0,2.0,2,201,193.9
0,2.0,2,201,234.9
0,2.0,2,201,217.7
0,2.0,2,201,166.8
0,2.0,2,201,226.2
0,2.0,2,201,112.4
0,2.0,2,201,140.6
0,2.0,2,201,122.2
0,2.0,2,201,176.9
0,30.0,2,201,158.0
0,30.0,2,201,245.9
0,30.0,2,201,292.2
0,30.0,2,201,437.2
0,30.0,2,201,345.2
0,30.0,2,201,634.6
0,30.0,2,201,1931.5
0,30.0,2,201,487.3
0,30.0,2,201,749.3
0,30.0,2,201,466.2
0,30.0,2,201,421.8
0,30.0,2,201,416.5
0,30.0,2,201,547.8
0,30.0,2,201,552.2
0,30.0,2,201,356.3
0,30.0,2,201,444.2
0,30.0,2,201,1016.5
0,30.0,2,201,1472.3
0,30.0,2,201,1281.5
0,30.0,2,201,604.3
0,30.0,2,201,626.9
0,30.0,2,201,436.3
0,30.0,2,201,477.7
0,30.0,2,201,903.5
0,30.0,2,201,1401.9
0,30.0,2,201,873.9
0,30.0,2,201,423.6
0,30.0,2,201,442.8
0,30.0,2,201,588.3
0,30.0,2,201,483.8
0,30.0,2,201,492.0
0,30.0,2,201,1610.3
0,30.0,2,201,1709.3
0,30.0,2,201,1261.8
0,30.0,2,201,850.2
0,30.0,2,201,446.0
0,30.0,2,201,606.8
0,30.0,2,201,1910.5
0,30.0,2,201,452.0
0,30.0,2,201,1197.6
0,30.0,2,201,532.0
0,30.0,2,201,652.7
0,30.0,2,201,1760.8
0,30.0,2,201,1847.9
0,30.0,2,201,630.3
0,30.0,2,201,1138.2
0,30.0,2,201,605.7
0,30.0,2,201,784.7
0,30.0,2,201,1671.2
0,30.0,2,201,696.8
0,30.0,2,201,553.6
0,30.0,2,201,469.6
0,30.0,2,201,1690.7
0,30.0,2,201,272.2
0,30.0,2,201,297.3
0,30.0,2,201,1319.5
0,30.0,2,201,440.8
0,30.0,2,201,406.3
0,30.0,2,201,1519.8
0,30.0,2,201,627.9
0,30.0,2,201,340.8
0,30.0,2,201,293.2
0,30.0,2,201,1292.1
0,30.0,2,201,920.7
0,30.0,2,201,1354.5
0,30.0,2,201,1054.6
0,30.0,2,201,196.4
0,30.0,2,201,256.6
0,30.0,2,201,260.3
0,30.0,2,201,1287.4
0,30.0,2,201,1345.5
0,30.0,2,201,981.7
0,30.0,2,201,465.2
0,30.0,2,201,243.1
0,30.0,2,201,173.6
0,30.0,2,201,331.5
0,30.0,2,201,242.0
0,30.0,2,201,808.3
0,30.0,2,201,172.9
0,30.0,2,201,270.8
0,30.0,2,201,171.1
0,30.0,2,201,192.9
0,30.0,2,201,842.7
0,30.0,2,201,186.7
0,30.0,2,201,928.0
0,30.0,2,201,386.1
0,30.0,2,201,187.3
0,30.0,2,201,151.7
0,30.0,2,201,196.3
0,30.0,2,201,233.4
0,30.0,2,201,244.9
0,30.0,2,201,194.7
0,30.0,2,201,840.4
0,30.0,2,201,156.9
0,30.0,2,201,133.8
0,30.0,2,201,1168.5
0,30.0,2,201,308.0
0,30.0,2,201,218.4
0,30.0,2,201,241.2
0,30.0,2,201,264.4
0,30.0,2,201,175.2
0,30.0,2,201,836.7
0,30.0,2,201,366.0
0,30.0,2,201,290.0
0,30.0,2,201,137.3
0,30.0,2,201,221.1
0,30.0,2,201,212.9
0,30.0,2,201,244.6
0,30.0,2,201,728.7
0,30.0,2,201,806.1
0,30.0,2,201,694.9
0,30.0,2,201,283.6
0,30.0,2,201,209.3
0,30.0,2,201,355.5
0,30.0,2,201,431.7
0,30.0,2,201,380.9
0,30.0,2,201,268.6
0,30.0,2,201,241.2
0,30.0,2,201,226.0
0,30.0,2,201,252.8
0,30.0,2,201,238.9
0,30.0,2,201,225.7
0,30.0,2,201,528.4
0,30.0,2,201,712.3
0,30.0,2,201,649.9
0,30.0,2,201,212.1
0,30.0,2,201,193.1
0,30.0,2,201,393.5
0,30.0,2,201,624.4
0,30.0,2,201,282.9
0,30.0,2,201,343.8
0,30.0,2,201,306.0
0,30.0,2,201,255.1
0,30.0,2,201,237.2
0,30.0,2,201,237.8
0,30.0,2,201,359.1
0,30.0,2,201,388.2
0,30.0,2,201,283.5
0,30.0,2,201,283.9
0,30.0,2,201,229.3
0,30.0,2,201,327.7
0,30.0,2,201,292.0
0,30.0,2,201,249.0
0,30.0,2,201,180.8
0,30.0,2,201,323.2
0,30.0,2,201,231.4
0,30.0,2,201,138.6
0,30.0,2,201,148.3
0,30.0,2,201,229.9
0,30.0,2,201,122.2
500,1.0,2,201,1073.2
500,1.0,2,201,1071.2
500,1.0,2,201,1076.8
500,1.0,2,201,1073.7
500,1.0,2,201,1071.0
500,1.0,2,201,1077.0
500,1.0,2,201,1081.1
500,1.0,2,201,1094.4
500,1.0,2,503,1278.5
500,1.0,2,503,1246.3
500,1.0,2,201,1089.2
500,1.0,2,201,1081.5
500,1.0,2,201,1084.7
500,1.0,2,201,1273.7
500,1.0,2,201,1307.1
500,1.0,2,201,1295.9
500,1.0,2,503,1279.3
500,1.0,2,503,1245.6
500,1.0,2,201,1293.6
500,1.0,2,503,1282.6
500,1.0,2,503,1272.4
500,1.0,2,201,1247.0
500,1.0,2,503,1282.0
500,1.0,2,503,1268.9
500,1.0,2,201,1283.2
500,1.0,2,503,1269.6
500,1.0,2,503,1224.5
500,1.0,2,503,1636.2
500,1.0,2,503,1226.9
500,1.0,2,503,1241.1
500,1.0,2,503,1245.9
500,1.0,2,503,1242.6
500,1.0,2,201,1296.3
500,1.0,2,201,1276.1
500,1.0,2,503,1263.0
500,1.0,2,503,1258.3
500,1.0,2,503,1234.0
500,1.0,2,503,1247.9
500,1.0,2,503,1627.4
500,1.0,2,503,1251.0
500,1.0,2,503,1243.2
500,1.0,2,503,1237.2
500,1.0,2,503,1521.4
500,1.0,2,503,1648.4
500,1.0,2,503,1712.9
500,1.0,2,503,1651.7
500,1.0,2,503,1682.4
500,1.0,2,503,1713.8
